Município;Núm.;Nome;Partido/Coligação;Votação;% Válidos
PINHALZINHO;25;LAURO DE LIMA;DEM/DEM / PRTB / PMB / PSL;4.880;62,55 %
PIQUEROBI;15;DUDU;PMDB/PMDB / DEM / PT / PV;1.376;100,00 %
PIQUETE;40;TECA GOUVÊA;PSB/PMDB / PSB / DEM / PSDC / PRP / PRTB / PT do B;3.263;38,28 %
PIRACAIA;40;SILVINO CINTRA;PSB/PSB / PTB / PR / PT do B / PSC / PMDB / PC do B / PRP / PMB;5.594;38,13 %
PIRACICABA;45;BARJAS NEGRI;PSDB/PSDB / PMDB / PTB / PPS / PV / PTN / PHS / PP / PRB / PSC / PSL / SD;132.161;70,31 %
PIRAJU;23;ZÉ MARIA COSTA;PPS/PSL / SD / PTB / PSC / PRB / PTN / PEN / PPS;5.285;33,99 %
PIRAJUÍ;14;CESAR FIALA;PTB/PTB / PT / PP / PSB;5.607;60,62 %
PIRANGI;45;LUIZINHO DA AUTO ESCOLA;PSDB/PSDB / REDE / PSC;3.230;52,69 %
PIRAPORA DO BOM JESUS;14;RAUL BUENO;PTB/PTB / PPS / PSDB / PSB / PSDC / PMB / PRP / PSL / PRB;4.973;50,37 %
PIRAPOZINHO;25;ORLANDO PADOVAN;DEM/DEM / PSB / PDT / PTB / PMDB / PSDC / PRP / PSD;6.507;43,07 %
PIRASSUNUNGA;45;ADEMIR LINDO;PSDB/PSDB / PSD / DEM / SD / PSDC;21.024;54,12 %
PIRATININGA;45;SANDRO BOLA;PSDB/PSDB / PRB / DEM / PSC / PMDB / PSB / PV;5.487;76,38 %
PITANGUEIRAS;23;MARQUINHO SORIANO;PPS/PPS / DEM / PSOL / PSD / PTC / PROS / PSB / PDT / PSC / PSL;9.508;50,05 %
PLANALTO;15;DEMA;PMDB/PMDB / PT / PSDB / PSD;1.824;50,48 %
PLATINA;45;VAGÃO;PSDB/PTB / PTN / PSC / SD / DEM / PV / PSDB;1.593;62,64 %
POÁ;22;GIAN LOPES;PR/PR / PDT / PSDC / PSD / PTN / PT / PSL / DEM / PV / PROS;34.203;54,41 %
POLONI;23;ANTONIO JOSE;PPS/PSDB / PMDB / PTB / PRB / PPS / DEM / PSD / PTN;2.039;57,19 %
POMPÉIA;14;TINA;PTB/PTB / PDT / PRB / PMDB / PR / DEM / PSB;7.605;59,34 %
PONGAÍ;23;ADILSON BRUMATI;PPS/PMDB / PPS / DEM / PSDB;1.674;57,62 %
PONTAL;40;ANDRÉ CARNEIRO;PSB/PDT / PPS / PHS / PSB / PSDB / PRTB / PMN / PSC / PRB / PTN / PSD;10.774;54,96 %
PONTALINDA;14;ELVIS;PTB/PTB / PPS / PSDB / PMDB / DEM / PRB / PSB;1.532;100,00 %
PONTES GESTAL;15;NATAN;PMDB/PMDB / PSDB;1.059;49,49 %
POPULINA;23;ADAULTO SEVERO;PPS/PMDB / PPS / PRB / PSD / PSDB / PSL / PT / PTB / PTN / PV / PSB;1.740;52,94 %
PORANGABA;14;LUIZ DO DERALDO;PTB/PTB / PT / DEM / PSDB / PSC;2.397;48,09 %
PORTO FELIZ;14;DR.CASSIO;PTB/PRB / PTB / REDE / PR / DEM / PSB / PEN / PC do B;12.084;50,22 %
PORTO FERREIRA;55;RÔMULO RIPPA;PSD/PRB / PP / PHS / PSD;11.270;54,32 %
POTIM;22;ERICA;PR/PRB / PT / PTN / PR / PV / PRP / PC do B;4.836;94,58 %
POTIRENDABA;55;FLAVIO ALVES;PSD/PT / PRB / PP / PDT / PTN / PC do B / PSD / PHS / PRTB / PSDC / PR;5.421;58,15 %
PRACINHA;43;MAURILEI;PV/PDT / PMDB / PV / PSB;747;54,69 %
PRADÓPOLIS;14;SILVIO BUCHERA;PTB/DEM / PSB / PEN / PTB / SD / PSDB;4.077;39,60 %
PRAIA GRANDE;45;MOURÃO;PSDB/PSDB / PMDB / DEM / PV / PRB / PDT / PC do B / PHS / PPS / PT do B / PTB / PSC / SD / PEN / PRP / PRTB / PMN / PTC / PSB / PROS / PTN;102.073;76,03 %
PRATÂNIA;23;DAVI PIRES BATISTA;PPS/PP / PPS / DEM / PSD / PV / PTB / PSB / SD;2.490;68,63 %
PRESIDENTE ALVES;44;DÊ;PRP/PRP / PSB / PR / PSC;1.812;60,34 %
PRESIDENTE BERNARDES;11;DR. LUCCAS;PP/PP / PMDB / PSD;3.932;47,96 %
PRESIDENTE EPITÁCIO;10;CASSIA FURLAN;PRB/PRB / PDT / PR / PRTB / PV / PRP / PEN / SD;9.330;48,37 %
PRESIDENTE PRUDENTE;14;NELSON BUGALHO;PTB/PDT / PTB / PSC / PV / PC do B / PHS / PMB / PR / PSDB;33.209;29,46 %
PRESIDENTE VENCESLAU;55;JORGE DURAN;PSD/PSD / PRB / PV / PSB / PTN / PHS / PMB / PDT / PR / SD / PSC / PEN / PT / PC do B;14.914;74,93 %
PROMISSÃO;45;DR. ARTUR;PSDB/PMDB / DEM / PSC / PV / PSDB / PMB;10.238;52,18 %
QUADRA;45;LUIZ CARLOS AMÉRICO;PSDB/PSL / PSB / PSDB;1.492;57,25 %
QUATÁ;45;LU DA LUFARMA;PSDB/PSDB / PPS / PTB / PHS;2.042;100,00 %
QUEIROZ;43;TUTI;PV/PV / PSDB / PTN / PPS / PEN / PHS;1.896;61,82 %
QUELUZ;45;LAURINDO;PSDB/PP / PSC / PPS / DEM / PV / PSDB / PC do B / PSD;4.057;69,59 %
QUINTANA;43;NILTON SILVÉRIO;PV/PV / PSC / PDT / PSD / SD / PSB / PT / PR;2.894;100,00 %
RAFARD;55;UIL MAIA;PSD/PSD / PPS / PT / DEM / PV;3.038;52,74 %
RANCHARIA;45;IÉIA;PSDB/PSDB / PMDB / PSD / PT do B / PTB / PSB / PHS / SD / PSL;8.991;50,06 %
REDENÇÃO DA SERRA;14;RICARDO;PTB/PT / PTB / PR / PPS / PV;1.659;51,78 %
REGENTE FEIJÓ;45;MARCO ROCHA;PSDB/PSDB / PSD / PDT / PRB / PSB / PP / PPS;6.630;59,75 %
REGINÓPOLIS;25;JUNIOR DO MERCADO;DEM/PP / PR / DEM;1.346;58,45 %
REGISTRO;45;GILSON FANTIN;PSDB/PSDB / PDT / PSC / PPS / SD / PEN / PRP / PV / PC do B / PTB / PROS / PSD;17.369;56,83 %
RESTINGA;15;AMARILDO;PMDB/PMDB / PTB / PDT / PSC;2.819;100,00 %
RIBEIRA;45;JONAS BATISTA;PSDB/PSDB / PTB / PSB / PSD;1.477;61,24 %
RIBEIRÃO BONITO;45;CHIQUINHO CAMPANER;PSDB/PDT / PTN / DEM / PSB / PSDB;3.132;47,96 %
RIBEIRÃO BRANCO;14;MAURO TEIXEIRA;PTB/PTB / PMDB / PR / DEM / PSDB;5.247;48,48 %
RIBEIRÃO CORRENTE;45;MIGUEL;PSDB/DEM / PV / PMDB / PSDB / SD;1.882;55,75 %
RIBEIRÃO DOS ÍNDIOS;45;ZÉ MAURI;PSDB/PSDB / PV / DEM / PSD / SD;1.125;69,19 %
RIBEIRÃO DO SUL;23;ELIANA;PPS/PPS / PR / PSDB / PTB;1.797;92,30 %
RIBEIRÃO GRANDE;45;PROFESSORA ELIANA SANTOS;PSDB/PSDB / PSB / PTB / PDT / PP / PSL / DEM / PT / PV / PSD;3.752;75,43 %
RIBEIRÃO PIRES;40;KIKO;PSB/PSB / PTB / PSD / DEM / PSDC / PRTB / PMN / PV / PRP / PPL / PC do B / SD;17.703;30,31 %
RIBEIRÃO PRETO;45;* DUARTE NOGUEIRA;PSDB/PSDB / SD / PPS / PTC / PHS / DEM / PP;100.462;39,86 %
RIBEIRÃO PRETO;12;* RICARDO SILVA;PDT/PDT / PMDB / PSC / PR / PEN / PROS / PRB;70.215;27,86 %
RIFAINA;23;HUGO;PPS/PPS / PMDB;2.350;60,49 %
RINCÃO;13;DUDU BOLITO;PT/PT / PDT / PRP / PP;1.918;52,65 %
RINÓPOLIS;43;NETO;PV/PROS / PV / PSD / PMDB / PTB / DEM;3.695;62,64 %
RIO CLARO;25;JUNINHO DA PADARIA;DEM/PP / PTB / PSL / PTN / DEM / PTC / PSB / PSDB / PEN / PT do B / PROS;50.892;53,95 %
RIO DAS PEDRAS;45;CARLOS DEFAVARI;PSDB/PSDB / PV / PMDB / PTB / PSD / SD / PSB / PEN / PR / PROS / PRP / PRTB / PSC / DEM / PSL / PSDC / PTN;13.517;80,48 %
RIO GRANDE DA SERRA;45;GABRIEL MARANHÃO;PSDB/PSDB / PSD / PDT / PSL / PTN / DEM / PSDC / PRTB / PHS / PSB / PV / PRP / PEN / PC do B / SD;11.080;45,47 %
RIOLÂNDIA;25;FABIANA BARCELOS;DEM/DEM / PRP / PEN / PSD;2.837;49,21 %
RIVERSUL;12;GUILHERME;PDT/PDT / PR / PSDB / DEM;1.366;37,87 %
ROSANA;55;TIVO;PSD/PT / PSC / PSD / PC do B;4.235;38,86 %
ROSEIRA;55;JONAS POLYDORO;PSD/PSD / PT / PR / PTB / PC do B;3.379;50,07 %
RUBIÁCEA;55;LENIRA NOVAIS;PSD/PSD / PP / PRB / PPS;1.173;56,23 %
RUBINÉIA;55;CIDÃO;PSD/PP / DEM / PEN / PMDB / PTB / PPS / PV / PSDB / PSD;1.563;65,73 %
SABINO;10;DINHO ADVOGADO;PRB/PRB / PTB / PSB / PV;2.792;72,20 %
SAGRES;45;RICARDO;PSDB/PSB / PSDB;945;50,59 %
SALES;25;NI BAIANO;DEM/DEM / PMDB / PRB / PSB;1.822;43,56 %
SALES OLIVEIRA;15;DR. EDMAR;PMDB/PMDB / PSDB / PPS / PV / PP / PSB / DEM;3.746;55,45 %
SALESÓPOLIS;22;VANDERLON;PR/PR / PV / PTC / PRB / PTN;3.459;37,59 %
SALMOURÃO;43;AILSON JOSE DE ALMEIDA;PV/PMDB / DEM / PV / PSB;1.826;54,65 %
SALTINHO;45;CARLINHOS LISI;PSDB/PSDB / PMDB / DEM / PSD;2.332;45,63 %
SALTO;33;LAERTE SONSIN;PMN/PMN / PRTB;11.376;38,48 %
SALTO DE PIRAPORA;12;JOEL  HADDAD;PDT/PDT / PV / PHS / DEM;9.592;45,47 %
SALTO GRANDE;45;CARLINHOS;PSDB/PSDB / PMDB / PSB / PHS / PV / PPS;2.927;82,73 %
SANDOVALINA;25;AMANDA DO DIVALDO;DEM/DEM / PMDB / PRB / PC do B / SD;1.511;47,31 %
SANTA ADÉLIA;25;GUILHERME;DEM/DEM / PP / PV / PPS / PSB / PTB / PSC / PSD / PR;4.727;65,09 %
SANTA ALBERTINA;15;TUQUINHA;PMDB/PMDB / PDT;2.172;53,51 %
SANTA BÁRBARA D'OESTE;43;DENIS ANDIA;PV/PV / PSB / PR / PC do B / PTB / PPS / PTN / PROS / PSDC / PSC;52.322;54,65 %
SANTA BRANCA;45;CELSO SIMÃO;PSDB/PRB / PP / PDT / PTB / PSC / PPS / PRP / PSDB / PEN / PSD / PROS;3.473;38,56 %
SANTA CLARA D'OESTE;45;WAIR;PSDB/PSDB / PP / PV / PRB / SD;972;49,52 %
SANTA CRUZ DA CONCEIÇÃO;45;PATRICIA CAPODIFOGLIO;PSDB/PTB / PMDB / DEM / PSDB;1.510;46,75 %
SANTA CRUZ DA ESPERANÇA;45;DIMAR DE BRITO;PSDB/PDT / PP / PTB / PTN / PPS / PSD / PSDB;1.329;77,09 %
SANTA CRUZ DAS PALMEIRAS;14;THIAGO DO TRABALHADOR;PTB/PTB / PP / PRB / PHS / PSB / PMDB;6.563;39,77 %
SANTA CRUZ DO RIO PARDO;40;DR. OTACILIO;PSB/PSB / PRB / PSD / PT / PMDB / PDT / PR / PTB / PSC / PHS / DEM;19.104;77,21 %
SANTA ERNESTINA;23;VERÔ;PPS/PRB / PT / PMDB / PPS;2.597;57,81 %
SANTA FÉ DO SUL;25;ADEMIR MASCHIO;DEM/DEM / PSDB / PP / PRB / PSD / PSL / PSC;9.985;57,92 %
SANTA GERTRUDES;14;ROGÉRIO PASCON;PTB/PTB / PP / PSDB / PT / PMDB / PSB / PSD / PC do B / PRP / PRB / PSC / PROS / PDT;7.810;57,53 %
SANTA ISABEL;10;FABIA PORTO;PRB/PRB / PSL / PSC / PMB / PTC / PV / SD / PROS / PTB / PEN;15.541;53,37 %
SANTA LÚCIA;22;LUIZINHO NOLI;PR/PR / PTB / PRB / PHS / PEN / PT / PPS / PSC;4.436;75,67 %
SANTA MARIA DA SERRA;77;NARCISO BISTAFA;SD/PR / PSDB / PSD / SD / PTB;2.378;68,35 %
SANTA MERCEDES;43;DONIZETE (CHEGADO);PV/PV / PMDB / PSD;874;39,89 %
SANTANA DA PONTE PENSA;45;ZECA DE MELO;PSDB/PSDB / PTB / PP / DEM / PSD / SD / PSC;810;54,47 %
SANTANA DE PARNAÍBA;45;ELVIS CEZAR;PSDB/PSDB / PRB / PROS / PHS / PR / PSC / PTN / SD / PPL / PTC / PRTB;38.185;63,65 %
SANTA RITA D'OESTE;40;ALAOR;PSB/PTB / PSB / PP / PMDB / PDT / DEM / SD / PPS / PSDB;876;41,81 %
SANTA RITA DO PASSA QUATRO;45;LEANDRO PILHA;PSDB/PMDB / PRB / PTN / PV / PPS / PSDB;8.003;55,17 %
SANTA ROSA DE VITERBO;25;NANDO;DEM/DEM / PMDB / PTB / PPS / PHS / PSB;7.776;54,91 %
SANTA SALETE;55;TUIM DA FARMÁCIA;PSD/PSD / PSB / PV;1.083;65,48 %
SANTO ANASTÁCIO;15;ROBERTO VOLPE;PMDB/PMDB / PSB / PRB / PEN / PSL / SD / PPS / PP / PSC;6.275;53,88 %
SANTO ANDRÉ;45;* PAULO SERRA;PSDB/PSDB / PTB / REDE / PV / PHS;119.540;35,85 %
SANTO ANDRÉ;13;* CARLOS GRANA;PT/PT / PMB / PDT / PSD / PROS / PSC / PR / PC do B / PT do B / PSL / PTN;67.628;20,28 %
SANTO ANTÔNIO DA ALEGRIA;15;JOÃO BATISTA MATEUS;PMDB/PMDB / PTB / PP / PR / PPS / PSB / PRP / PEN / SD / PROS;3.102;61,00 %
SANTO ANTÔNIO DE POSSE;55;BERTINHO DA GRIMALDI;PSD/PSD / PSDB / PPS / PMDB / PTB / PP / PSC / PC do B / PTN / PHS / PMB / PROS;6.493;49,29 %
SANTO ANTÔNIO DO ARACANGUÁ;25;RODRIGO SANTANA;DEM/PTB / PPS / DEM / PSB / PSDB / PSD / PROS;2.968;53,05 %
SANTO ANTÔNIO DO JARDIM;55;GILMAR PEZOTTI;PSD/PTB / PSC / PPS / PSB / PSD;2.074;48,69 %
SANTO ANTÔNIO DO PINHAL;55;JUNIOR ADVOGADO;PSD/PP / PT / PTB / PSC / PPS / PSD;2.708;60,58 %
SANTO EXPEDITO;15;VANDI;PMDB/PMDB / PT / PRB / PV / DEM;1.245;52,35 %
SANTÓPOLIS DO AGUAPEÍ;43;LOI;PV/PV / DEM / PSDB;2.343;100,00 %
SANTOS;45;PAULO ALEXANDRE BARBOSA;PSDB/PSDB / PMDB / PPL / PSB / PR / PT do B / PSD / PTB / PP / PSC / PEN / PRB / PTC / SD / PV / PTN;172.215;77,74 %
SÃO BENTO DO SAPUCAÍ;43;RONALDO VENÂNCIO;PV/PTB / PP / PMDB / PR / PHS / PSB / PV / PEN;3.386;50,51 %
SÃO BERNARDO DO CAMPO;45;* ORLANDO MORANDO;PSDB/REDE / PEN / PHS / PMB / PRP / PRTB / PSC / PSDB / SD;169.310;45,07 %
SÃO BERNARDO DO CAMPO;23;* ALEX MANENTE;PPS/PPS / PRB / PMN / DEM / PTB / PV / PPL;106.726;28,41 %
SÃO CAETANO DO SUL;45;AURICCHIO;PSDB/PSDB / PPS / PSB / PSDC / PSD / PSL;32.067;34,34 %
SÃO CARLOS;40;AIRTON GARCIA;PSB/PSB / PSC / PMB / PRTB / PRP / PSD / PPS / PTC / PP / PROS / PTN / PEN;48.951;39,63 %
SÃO FRANCISCO;55;MAURICIO;PSD/PRB / PP / DEM / PSB / PV / PEN / PSD / PSDB;1.204;54,60 %
SÃO JOÃO DA BOA VISTA;15;VANDERLEI;PMDB/PMDB / PSDB / PDT / DEM / PV / PRP / PC do B / PR / PP / PMB / PRB;21.912;50,47 %
SÃO JOÃO DAS DUAS PONTES;22;ZÉ BARUCI;PR/PSB / PR / DEM / SD / PMDB / PSDB / PTB / PRB / PPS;1.352;64,69 %
SÃO JOÃO DE IRACEMA;25;LUCIANA;DEM/DEM / PSDB / PPS;923;57,22 %
SÃO JOÃO DO PAU D'ALHO;43;FERNANDO;PV/PV;1.088;61,85 %
SÃO JOAQUIM DA BARRA;23;DR. MARCELO MIAN;PPS/PPS / PSDB / PP / PC do B / PRP / PSC / PEN / PTB / DEM;14.819;56,62 %
SÃO JOSÉ DA BELA VISTA;14;CELINHA FERRACIOLI;PTB/PTB / PMDB / PHS / PSC / PSD / DEM;2.115;76,11 %
SÃO JOSÉ DO BARREIRO;15;LÊ BRAGA;PMDB/PMDB / PR / PDT / PSD / DEM;1.556;52,09 %
SÃO JOSÉ DO RIO PARDO;40;DR ERNANI;PSB/PSB / PV / PEN / PSL / PTN;11.146;43,35 %
SÃO JOSÉ DO RIO PRETO;15;EDINHO ARAÚJO;PMDB/PMDB / PRB / PPS / PSL / PV / PRP / PTN / PMB / PTC / PSD / PROS / SD / PTB;113.377;52,26 %
SÃO JOSÉ DOS CAMPOS;45;FELÍCIO RAMUTH;PSDB/PSDB / PSB / PSC / PROS / PMDB / PTB / PT do B;219.511;62,22 %
SÃO LOURENÇO DA SERRA;77;ARIZINHO;SD/SD / DEM / PTN / PEN / PC do B / PT / PSD;4.513;48,29 %
SÃO LUÍS DO PARAITINGA;45;ANA LUCIA;PSDB/PSC / PHS / PSB / PSDB / PPS / PV / PP / PSD;4.580;59,20 %
SÃO MANUEL;23;RICARDO SALARO;PPS/PPS / PSDB / PRB / PRP / SD;15.223;66,83 %
SÃO MIGUEL ARCANJO;11;PAULO OREIA;PP/PP / PDT / PMDB / PV / PSD;8.183;45,95 %
SÃO PAULO;45;JOÃO DORIA;PSDB/PSDB / PPS / PV / PSB / DEM / PMB / PHS / PP / PSL / PT do B / PRP / PTC / PTN;3.085.187;53,29 %
SÃO PEDRO;55;HELINHO ZANATTA;PSD/PRB / PP / PDT / PMDB / PSL / PTN / PSC / PR / PPS / DEM / PSB / PRP / PEN / PSD / PC do B / PROS / SD;13.974;77,92 %
SÃO PEDRO DO TURVO;22;MARQUINHO PINHEIRO;PR/PR / PSD / PEN / PMDB / PPS / PRP / PSDB / PTB / PV / PP;2.842;60,49 %
SÃO ROQUE;45;CLAUDIO GÓES;PSDB/PSDB / PDT / REDE / PTN / PSDC / PSD / PC do B;23.907;59,80 %
SÃO SEBASTIÃO;45;FELIPE AUGUSTO;PSDB/PSDB / REDE / PSB / PR / SD / PEN / PSD / PV / PSL / PC do B / PMN;19.924;83,20 %
SÃO SEBASTIÃO DA GRAMA;23;DR. RICARDO;PPS/PPS / PSB / PSD;3.504;51,50 %
SÃO SIMÃO;25;MARQUINHOS KAJURU;DEM/DEM / PMDB / PSL / PSD / PEN / SD / PDT / PT / PSB / PR / PTB / PPS;4.770;100,00 %
SÃO VICENTE;15;PEDRO GOUVÊA;PMDB/PMDB / PSDB / PP / PPS / PSDC / PRTB / PHS / PMN / PMB / PSB / PV / PRP / PEN / PPL / PROS;87.365;50,46 %
SARAPUÍ;15;ÉLITO;PMDB/PMDB / PSC / SD / PSD / PTB;3.138;56,59 %
SARUTAIÁ;14;ISNAR;PTB/PSD / PSB / PV / DEM / PDT / PTB / PSC;1.469;53,99 %
SEBASTIANÓPOLIS DO SUL;40;OTAMIR;PSB/PMDB / SD / PSB / PRB / PP / PSC;1.083;100,00 %
SERRA AZUL;23;GUTO;PPS/PPS / PSDB / PSD / PV;3.431;60,39 %
SERRANA;45;VALERIO;PSDB/PSDB / PTB / PRB / PR / DEM / SD;13.186;53,72 %
SERRA NEGRA;25;SIDNEY;DEM/DEM / PMB / PSC / PPS / PT do B / PTC / PSB / PSL;7.089;45,41 %
SERTÃOZINHO;45;ZEZINHO GIMENEZ;PSDB/PSDB / PSL / PV / PP / PTB / PRP / PPS / PSD / PROS / PR / PDT / DEM / PHS / SD;35.256;59,02 %
SETE BARRAS;15;DEAN MARTINS;PMDB/PMDB / PTB / PT / PTN / PC do B;4.032;73,62 %
SEVERÍNIA;40;CELSO DA USINA;PSB/PSB / PRP / PTB / PSL / PSC;4.220;41,07 %
SILVEIRAS;45;GUILHERME;PSDB/PSDB / PMDB / PP / PRB / PSB / PSD / PTB;2.891;67,40 %
SOCORRO;14;ANDRÉ BOZOLA;PTB/PTB / PR / DEM / SD / PPS / PTN / PEN / PSD / PMB / PMDB / PRB / PP / PDT / PT / PSC / PSB / PC do B;14.279;68,64 %
SOROCABA;25;* CRESPO;DEM/PDT / PTB / PMDB / PTN / PPS / DEM / PMB / PTC / PV / SD / PSB / PSD / PP;133.767;45,18 %
SOROCABA;50;* RAUL MARCELO;PSOL/PSOL;74.001;25,00 %
SUD MENNUCCI;15;JULIÃO;PMDB/PDT / PHS / PV / PPS / PT / PMDB;2.712;50,22 %
SUMARÉ;23;LUIZ DALBEN;PPS/PPS / PSL / PTC / PT do B / PC do B / PROS / PMDB / PMN / PRP / PHS / PRB / PEN / SD;50.624;42,97 %
SUZANÁPOLIS;45;VIDOTTI;PSDB/PSDB / PR / PTB / PSD / PMDB;1.562;62,23 %
SUZANO;22;* RODRIGO ASHIUCHI;PR/PDT / PHS / PTN / PEN / PC do B / PR / PRP / PT do B / SD / PSL;43.983;31,49 %
SUZANO;14;* LACERDA;PTB/PTB / PPL / PSB / PMN / PMB / PROS / PSDC / PV / PPS;38.936;27,87 %
TABAPUÃ;15;FELICIDADE;PMDB/PMDB / PTB / PSD / DEM / PR / PEN / PTN;5.029;68,19 %
TABATINGA;25;DR. EDUARDO;DEM/DEM / PSDB / PPS / PP / PV;3.945;46,65 %
TABOÃO DA SERRA;45;FERNANDO FERNANDES;PSDB/PRB / PSC / PR / DEM / PSDB / PPS / SD / PTB;67.643;53,77 %
TACIBA;43;ALAIR;PV/PV / DEM / PP / PSB / PT / PDT / PSL / PRB;2.619;60,70 %
TAGUAÍ;14;JAIR CARNIATO;PTB/PTB / PRB / PP / PMDB / PV / PPS / PSDB / PROS;5.595;86,50 %
TAIAÇU;15;SUELI BIANCARDI;PMDB/PP / PMDB / PSB / PSD / PSDB;1.982;49,05 %
TAIÚVA;14;KIKO;PTB/PTB / PMDB / PT / DEM / PV / PSD / SD;2.255;60,65 %
TAMBAÚ;55;RONI ASTORFO;PSD/PSD / PSL / PSC / PDT / PT / PTB / PMDB / PPS / PEN / PC do B / PROS;9.023;72,38 %
TANABI;40;NORAIR;PSB/PSB / PSDB / PTN / PMDB / DEM / PTB / PMB;6.803;45,35 %
TAPIRAÍ;45;ALVINO;PSDB/PSDB / PMDB / DEM / PV;2.196;46,01 %
TAPIRATIBA;23;TILIZA;PPS/PPS / PMB / PSD / PRB / PSB / SD;4.581;59,59 %
TAQUARAL;14;LAÉRCIO;PTB/PTB / PSDB / PPS / PSB;802;40,63 %
TAQUARITINGA;55;VANDERLEI MARSICO;PSD/SD / DEM / PSDB / PSD;9.754;35,44 %
TAQUARITUBA;45;BOLA;PSDB/PPS / DEM / PSB / PV / PSDB / SD / PTB;7.434;52,21 %
TAQUARIVAÍ;45;CECÉ;PSDB/PSDB / DEM / PSB / SD;2.000;52,77 %
TARABAI;55;ROQUE DA FARMACIA;PSD/PSD / SD / PSB / PR / PT / PV / PEN / PROS / PTN;3.335;72,82 %
TARUMÃ;45;OSCAR;PSDB/PSDB / PSB / PV / PC do B / PP / SD / DEM / PRB / PSC / PROS / PPS;4.895;52,71 %
TATUÍ;45;MARIA JOSE GONZAGA;PSDB/PSDB / PP / PTB / PSL / PTN / PR / PSDC / PMN / PV / PRP / PEN;29.465;51,38 %
TAUBATÉ;23;* POLLYANA GAMA;PPS/PRB / PSL / PTN / PPS / PV / PC do B;36.006;49,14 %
TAUBATÉ;15;* SAUD;PMDB/PMDB / PTC / PEN / PT do B;23.742;32,40 %
TEJUPÁ;14;PEDRÃO DO BILO;PTB/PSDB / PP / PSD / PDT / DEM / PTN / PTB / SD;1.894;56,86 %
TEODORO SAMPAIO;40;CESAR HERLING;PSB/PP / PR / PPS / PSB / PV / PSDB / PDT;7.726;60,68 %
TERRA ROXA;15;QUITO;PMDB/PP / PDT / PMDB / PTN / PSC / PHS / DEM / PV / PRP / PSD / PSDB / SD;3.277;59,76 %
TIETÊ;45;VLAMIR SANDEI;PSDB/PSDB / PSL / PT do B / PTB / PHS / PV;9.785;46,58 %
TIMBURI;15;PAULINHO;PMDB/PMDB / PTB / PT;1.275;62,99 %
TORRE DE PEDRA;14;EMERSON MOTA;PTB/PTB / PPS / PSDB / PSB / SD;1.186;53,33 %
TORRINHA;43;RONALDO GASPARELO;PV/PV / PTB / DEM / PSB / PPS;3.144;56,06 %
TRABIJU;15;JUCA;PMDB/PMDB / PV / PSDB;870;59,51 %
TREMEMBÉ;40;MARCELO VAQUELI;PSB/PSB / PSD / PSDB / PP / PDT / PV / PRB / PEN / PR / DEM / PTB / PHS / PSDC / PSL / PTC / PT do B / PROS / SD;9.298;51,89 %
TRÊS FRONTEIRAS;45;BIM BELÃO;PSDB/PPS / PRB / PROS / SD / PSDB / PT / PTB;2.398;59,42 %
TUIUTI;25;NANDE;DEM/DEM / PSD / PSB / PMB / PMDB / PP;2.040;45,23 %
TUPÃ;43;RICARDO LAJES TAMOYO;PV/PV / PSD;13.622;64,62 %
TUPI PAULISTA;25;LÊ;DEM/DEM / PDT / PMDB / PR / PRB / PSD / PSDB / PT / PTB / PV / PEN / PSB / PP / PSL;7.225;100,00 %
TURIÚBA;15;NANDÃO;PMDB/PMDB / PPS / PTN;849;53,94 %
TURMALINA;14;FERNANDA;PTB/PTB / PSDB / PSD / SD;920;51,66 %
UBARANA;25;JOÃO DA FARMACIA;DEM/PP / PPS / DEM / SD;2.177;59,00 %
UBATUBA;55;SATO;PSD/PMB / PRB / PHS / PRP / PSD / PP;14.243;36,41 %
UBIRAJARA;55;ZICA;PSD/PSD / PTB / PR / PDT / PP / PRB / PPS;1.972;53,38 %
UCHOA;45;PROF. WILL;PSDB/PSDB / PV / PSD / DEM / PDT;3.378;51,75 %
UNIÃO PAULISTA;40;CLEUSA;PSB/PSB / PTB / PMDB / PV;702;77,91 %
URÂNIA;45;MARCIO ARJOL;PSDB/PTB / PR / DEM / PSDB / PEN;2.702;50,86 %
URU;45;DITÃO;PSDB/PSDB / PMDB / PR / DEM;666;50,15 %
URUPÊS;14;BICA;PTB/DEM / PDT / PMDB / PTB / SD;6.521;87,51 %
VALENTIM GENTIL;45;ADILSON SEGURA;PSDB/PSDB / PMDB / PSD / PSB / PRP / PDT / PR;5.116;100,00 %
VALINHOS;15;ORESTES;PMDB/PMDB / DEM / PMN / PSDC / PSL / PV / PP / PRTB;22.735;40,29 %
VALPARAÍSO;43;DR. RONI;PV/PRB / PT / DEM / PTB / PMDB / PV / SD / PSD;6.699;53,70 %
VARGEM;45;PEDRO SILVA;PSDB/PSDB / DEM / PMDB / PR;2.004;100,00 %
VARGEM GRANDE DO SUL;45;AMARILDO;PSDB/PSDB / PPS / DEM / PEN / PHS / PRB / PSB;19.372;87,67 %
VARGEM GRANDE PAULISTA;22;JOSUÉ RAMOS;PR/PR / PSDB / PPS / PSL / PSD / PRP / REDE;10.353;40,06 %
VÁRZEA PAULISTA;43;JUVENAL ROSSI;PV/PDT / PRB / PSL / PTN / PSC / PPS / PR / DEM / PTC / PV / PRP / PSDB / SD / PRTB;28.803;53,11 %
VERA CRUZ;45;RENATA DEVITO;PSDB/PSDB / PP / PTB / PSL / PR / PPS / DEM / PHS / PSB / PROS;2.799;43,04 %
