Município;Núm.;Nome;Partido/Coligação;Votação;% Válidos
MARIANA;23;DU;PPS/PSC / PHS / PSD / SD / PROS / PDT / PT / PRP / PPS / PSDC / PP / PTC / PEN / PC do B / PRB / PSB / DEM / PV / PTN;26.078;74,37 %
MARILAC;15;ALDO FRANÇA;PMDB/PMDB / PRB / PV;2.131;65,45 %
MÁRIO CAMPOS;40;JUNINHO;PSB/PMDB / PSB / PRB / PP / PT / PSL / DEM / PTC / PSD / PC do B / PROS / PPS;4.901;54,99 %
MARIPÁ DE MINAS;45;SEBASTIÃO MACHADO;PSDB/PSDB / PP / PTB / PMDB / DEM / PSD;1.965;100,00 %
MARLIÉRIA;55;LALADO;PSD/PP / PTB / PSC / PSB / PSDB / PSD / PROS;2.058;56,98 %
MARMELÓPOLIS;77;CAMILO;SD/SD / PTB / PSD / PMDB;1.328;54,14 %
MARTINHO CAMPOS;15;ZETO DO  LINO;PMDB/PMDB / PSL / PV / PR;4.532;53,63 %
MARTINS SOARES;45;FERNANDO ALMEIDA DE ANDRADE;PSDB/PSDB / DEM / PV / PR / PSC;3.210;56,07 %
MATA VERDE;22;ROBERTO;PR/PT / PR / PMDB / PSL / PMN;3.011;57,47 %
MATERLÂNDIA;11;JOVENTINO;PP/PP / PT / PR / PSB / PC do B;1.721;55,07 %
MATEUS LEME;55;JULIO FARES;PSD/PRB / PP / PDT / PHS / PSDC / PEN / PSDB / PTB / PV / PSD / PTC / PT do B / PRTB / PSL / PSC / PR / DEM / PMN / PSB;9.669;75,49 %
MATHIAS LOBATO;77;VALDIR DO LETE;SD/SD / PR / PP / PDT / PRB / PTB / DEM;1.301;54,94 %
MATIAS BARBOSA;11;CARLOS LOPES;PP/PP / PSDB / PRP / PMDB / PPS / DEM;5.008;55,62 %
MATIAS CARDOSO;20;EDMARCIO;PSC/PSC / PSB / PT / PTB / PR;2.506;83,23 %
MATIPÓ;45;VALTINHO;PSDB/PSDB / PP / PTB / PR;6.489;51,73 %
MATO VERDE;12;OSCAR;PDT/PDT / PTB / PPS;5.659;66,44 %
MATOZINHOS;15;ANTONIO DIVINO;PMDB/PMDB / PT / SD;12.401;58,64 %
MATUTINA;43;JUNINHO DO ZÉ ADOLFO;PV/PV / PSDB / PSB;1.144;40,37 %
MEDEIROS;14;CHIQUINHO;PTB/PTB / PPS;1.521;57,35 %
MEDINA;45;VAVÁ;PSDB/PRB / PDT / PMDB / PSL / DEM / PSDB / PSD;6.473;54,28 %
MENDES PIMENTEL;15;MORE;PMDB/PSD / PSB / PMDB / PP / PT / PDT;2.269;50,40 %
MERCÊS;10;EDIMAR GUERRA;PRB/PRB / PP / PSL / PSDB / PHS;2.630;100,00 %
MESQUITA;10;RONALDO;PRB/PRB / PT / PMDB / PSD / DEM / PSDB / PDT / PPS;2.265;54,51 %
MINAS NOVAS;10;AÉCIO GUEDES;PRB/PRB / PT / PMDB / PTN / PSC / DEM / PSDC / PROS / PC do B / PDT / PSB / PV / PRP / PHS / PR / PSD / PMN;8.592;63,25 %
MINDURI;15;GOIANO;PMDB/PMDB / PROS / PSD / PT;1.618;58,58 %
MIRABELA;11;LUCIANO RABELO;PP/PP / SD / PDT / PSC / PSDC / PMDB;5.351;62,14 %
MIRADOURO;40;MIRIM;PSB/PP / PT / PHS / PSB / PSD / PTB;3.562;53,26 %
MIRAÍ;15;LUIZ FORTUCE;PMDB/PMDB / PHS;4.481;50,94 %
MIRAVÂNIA;25;RAIMUNDO LUNA;DEM/DEM / PT / PSDB / PSB / PHS / PRTB / PR;1.573;53,14 %
MOEDA;31;LEO MOURA;PHS/PHS;2.065;45,75 %
MOEMA;15;JULVAN;PMDB/PMDB / PSC / PT / PDT / PSL / PSDB;3.698;71,63 %
MONJOLOS;77;MAIA;SD/PT do B / SD;825;42,03 %
MONSENHOR PAULO;15;LETICIA BELATO;PMDB/PMDB / PR / PTB;3.512;60,43 %
MONTALVÂNIA;14;DR. JOSÉ;PTB/PTB / PRB / SD;6.509;68,73 %
MONTE ALEGRE DE MINAS;55;DR. ÚLTIMO;PSD/PDT / PT / PMDB / PSB / PSDB / SD / PSD;8.009;68,75 %
MONTE AZUL;15;ALEXANDRE AUGUSTO;PMDB/PRB / PMDB / PTN / PR / PT do B;9.011;61,24 %
MONTE BELO;55;VALDEVINO DE SOUZA;PSD/PP / DEM / PRTB / PSDB / PSD / PT / PROS;4.128;48,45 %
MONTE CARMELO;45;SAULO;PSDB/PP / PDT / PSDB / PSD / SD;14.618;55,23 %
MONTE FORMOSO;10;JUCA DO SINDICATO;PRB/PRB / PDT / PP / PSB / PPS / SD / PSD;1.784;52,19 %
MONTE SANTO DE MINAS;14;PAULO GORNATI;PTB/PTB / PP / PT / PR / PDT / PSB;6.155;47,83 %
MONTES CLAROS;23;HUMBERTO SOUTO;PPS/PPS / PP / PDT / SD / REDE / PEN / PT do B / PV / PR / PSL / PRP;76.595;54,89 %
MONTE SIÃO;23;ZE POCAI;PPS/PPS / PMDB / PSB / PDT / PHS / PT do B / PV / DEM / SD;5.944;43,28 %
MONTEZUMA;77;DR. FABIANO;SD/PSDB / PDT / PR / SD;2.664;57,08 %
MORADA NOVA DE MINAS;15;DR. OLIMPIO;PMDB/PMDB / PT / PROS / PDT / PRB / PTB;2.907;47,35 %
MORRO DA GARÇA;31;ZÉ MARIA;PHS/PTB / PHS / PEN / PSD;1.370;57,25 %
MORRO DO PILAR;12;JUCA;PDT/PDT / PSDB / PSL / PMDB / PPS / PHS / PP / PEN;1.579;54,69 %
MUNHOZ;22;OTAVIO;PR/PR / PSD / PRTB / PDT / PTB;2.820;91,17 %
MURIAÉ;25;GREGO;DEM/DEM / PROS / PPS / PSB / PSD / PTN / PRB / SD;36.849;65,12 %
MUTUM;13;MARÇAL;PT/PT / PTC / PV / PSD;8.999;54,76 %
MUZAMBINHO;45;ESQUILO;PSDB/PSDB / PP / PSC / PPS / DEM / PV;5.949;43,92 %
NACIP RAYDAN;11;DUZAO;PP/PRB / PP / PDT / PMDB / PMN / PROS;1.576;61,95 %
NANUQUE;27;ROBERTO DE JESUS;PSDC/PSDC / PSC;6.992;34,05 %
NAQUE;45;HÉLIO DA FAZENDINHA;PSDB/PSDB / PROS / PC do B / PT do B / PR;1.727;39,60 %
NATALÂNDIA;10;GÊ;PRB/PRB / PT / SD;1.478;57,47 %
NATÉRCIA;13;KIKI;PT/PT / PTB;1.812;53,33 %
NAZARENO;45;JOSE HEITOR;PSDB/PSDB / PMDB / PSB / PP / DEM / PROS;3.318;65,81 %
NEPOMUCENO;55;IZA MENEZES;PSD/PP / PSD / SD / DEM / PSDB / PR / PDT;5.214;36,96 %
NINHEIRA;12;GILMAR FERRAZ;PDT/PDT / PT / PTB / PMDB / PSL / DEM / PSDB / PEN / PSD;4.616;100,00 %
NOVA BELÉM;77;FLAVIA PEREIRA DORNELES;SD/PSDB / SD / PP / PHS / PRB / PMDB / PSD / PTC / DEM / PSL;1.643;55,83 %
NOVA ERA;45;LAURA;PSDB/PSDB / PV / PSC / PSD / PR / DEM;7.440;66,51 %
NOVA LIMA;25;VITOR PENIDO;DEM/DEM / PHS / PV / PSDB / SD / PROS / PP / PDT / PR / PPS / PRTB / PEN / PSD;33.414;69,95 %
NOVA MÓDICA;14;WALTER JUNIOR;PTB/PROS / PTB / SD / PMDB / PSB / PRB;1.588;55,56 %
NOVA PONTE;40;LINDON;PSB/PMDB / PSC / DEM / PSB / PV / SD / PROS;5.547;58,31 %
NOVA PORTEIRINHA;15;JURACY DA BIOSOLO;PMDB/PMDB / PTB / PR / PTC / PSDB / PSD / PSC;2.109;45,87 %
NOVA RESENDE;13;CELSON;PT/PT / PT do B / PR / PSB / PRTB / PSD / PDT / PRP / PP;6.465;63,16 %
NOVA SERRANA;15;EUZÉBIO LAGO;PMDB/PMDB / PPS;16.425;59,73 %
NOVA UNIÃO;12;AILTON;PDT/PDT / PSC / PR / PHS / PSB;3.188;74,04 %
NOVO CRUZEIRO;22;NEM CAPOTÃO;PR/PRB / PP / PR / PSDC / PROS;8.350;54,73 %
NOVO ORIENTE DE MINAS;12;FABINHO;PDT/PDT / PT / PTB / DEM / PTC / PV / PSDB / PC do B;3.184;53,41 %
NOVORIZONTE;22;ARLEY COSTA;PR/PR / PDT / DEM / PT / PTB;1.973;55,20 %
OLARIA;55;LUIZINHO;PSD/PP / PT / PTB / PSB / PSD / PC do B / PT do B;1.196;65,21 %
OLHOS D'ÁGUA;11;RONE;PP/PMN / PMDB / PC do B / PP;2.170;52,72 %
OLÍMPIO NORONHA;25;BETO;DEM/PMDB / DEM / PSD;1.103;51,49 %
OLIVEIRA;15;CRISTINE LASMAR;PMDB/PMDB / PRB;11.323;46,73 %
OLIVEIRA FORTES;14;ANTONIO;PTB/PTB / PT / PSB;1.085;62,11 %
ONÇA DE PITANGUI;11;GERALDO TACHINHA;PP/PP / PSDB / PPS / PSD;1.465;50,02 %
ORATÓRIOS;22;DELGADO;PR/PR / PTB / PSDB;1.593;44,75 %
ORIZÂNIA;23;EBIO VITOR;PPS/PPS / PTN / DEM / PSD;3.037;55,87 %
OURO BRANCO;45;HELIO;PSDB/PSDB / PV / PT do B / PRTB / PTN / PSD;9.026;40,60 %
OURO FINO;15;MAURICIO;PMDB/PMDB / PSL / PRB / PPS / PSB / PTB / PSDB / PR / PROS / PSC / SD / PDT;15.188;100,00 %
OURO PRETO;15;JULIO PIMENTA;PMDB/PRB / PP / PDT / PT / PMDB / PPS / PSDC / PHS / PTC / PV / PC do B / PT do B / PROS / PTB / PSD;20.770;47,29 %
OURO VERDE DE MINAS;11;MAZIM DE LIVANIA;PP/PP / PRB / PMDB / PTB / PSB / PEN / PPL / SD;2.402;48,82 %
PADRE CARVALHO;45;NILSINHO;PSDB/PSDB / PDT / PSC / PSD / PRTB / PT do B / PR / DEM / PHS;1.986;53,52 %
PADRE PARAÍSO;25;MIQUINHO;DEM/DEM / PSB / PROS / PHS / PC do B / SD;5.060;50,75 %
PAINEIRAS;45;FRANINHO DO DR. LUIZINHO;PSDB/PSC / PSDB / PDT;1.440;41,15 %
PAINS;43;MARCO AURELIO;PV/PV / PMDB / PP / PDT / PT / PSB / PT do B;3.071;100,00 %
PAI PEDRO;25;EUJACIO RODRIGUES;DEM/DEM / PHS / PSC / PSD / PTB / SD;2.123;53,77 %
PAIVA;10;TENINHO;PRB/PRB / PR;879;57,60 %
PALMA;22;VINICIUS FINAMORE;PR/PR / PHS / PP / PT / PSB / PTB;2.809;60,85 %
PALMÓPOLIS;25;MARCELO DE LILI;DEM/DEM / PC do B / PSD / PSDB;2.546;55,64 %
PAPAGAIOS;45;MÁRIO REIS;PSDB/PSDB / PDT / PMDB / PPS / PSB / PV / PC do B / SD / PROS;6.932;70,84 %
PARACATU;45;OLAVO CONDE;PSDB/PP / PDT / PSDB / PSD / PMN;24.584;54,32 %
PARÁ DE MINAS;55;ELIAS DINIZ;PSD/PSD / PEN / PV / DEM / PPS / PR / PTB / PT / PHS;17.502;38,48 %
PARAGUAÇU;45;NETINHO;PSDB/PTB / PSL / PSC / DEM / PTC / PSDB / SD / PROS;6.041;44,92 %
PARAISÓPOLIS;22;SERGIO BIZARRIA;PR/PR / PMN / PSDB / PTN / PSL / PDT / PPS / PHS / PTC / PSD / SD;6.177;51,48 %
PARAOPEBA;45;JUCA BAHIA;PSDB/PSDB / PP / PMDB / REDE / PSC / PPS / PEN / PSD / PV;6.915;46,83 %
PASSABÉM;22;RONALDO SÁ;PR/PRB / PR;855;55,05 %
PASSA QUATRO;43;CLARET;PV/PMDB / PSB / PV / PTB;5.689;60,74 %
PASSA TEMPO;40;EDILSON;PSB/PRB / PSB / PR / PSL / PTC / DEM / PSD / SD;2.262;40,09 %
PASSA VINTE;43;LUCAS;PV/PDT / PV / DEM / PRB;1.181;65,43 %
PASSOS;55;RENATINHO OURIVES;PSD/PSD / PP / PRB / PSDB / PV / PTB / PRP / PT / PPS / PROS / SD;26.148;46,47 %
PATIS;14;VALMIR MORAIS;PTB/PTB / PSDB / DEM;2.269;52,71 %
PATOS DE MINAS;25;JOSÉ EUSTAQUIO;DEM/DEM / PPS / PTB / PP / PSC / PROS / PSD / PV / PSB / PSDB / PTN / PHS / PTC;41.121;56,01 %
PATROCÍNIO;40;DEIRÓ;PSB/PSB / PMDB / PSC / PP / PTN / PR / PHS / PMN / PMB / PTC / PEN / PSD / SD;22.868;48,64 %
PATROCÍNIO DO MURIAÉ;11;DR. PAULO AZIZ;PP/PP / PTB;2.247;49,24 %
PAULA CÂNDIDO;10;MARCELO DO FIZITO;PRB/PRB / PP / PC do B / PT / PTB / PMDB / PR / DEM / PRTB / PSB / PSD / PT do B / SD / PSDB;3.461;58,23 %
PAULISTAS;15;EVANDRO;PMDB/PMDB / PSC / PTB / PSL / DEM / PV;2.205;77,12 %
PAVÃO;10;LUCIANO;PRB/PRB / PMDB / PSB;1.809;39,58 %
PEÇANHA;40;DR EUSTAQUIO;PSB/PSB / PT do B / PSDB / DEM / PRP / PTC / PV;6.573;68,50 %
PEDRA AZUL;25;SILVANA;DEM/DEM / PSDB / PPS / PRTB / PDT / PV / PSB / SD / PSC;6.965;54,59 %
PEDRA BONITA;11;ADRIANO;PP/PP / PMDB / PSDB / PV;1.933;40,15 %
PEDRA DO ANTA;15;JOAO LEITEIRO;PMDB/PMDB / PT / DEM / PC do B;1.707;55,35 %
PEDRA DO INDAIÁ;45;ITAMAR DA PEDRA;PSDB/PSDB / PV / PP / DEM / PT do B;1.847;57,31 %
PEDRA DOURADA;15;SILVANIR;PMDB/PMDB / PTB / PDT / PP;1.478;62,60 %
PEDRALVA;45;JOSIMAR;PSDB/PSDB / PTB;3.492;47,73 %
PEDRAS DE MARIA DA CRUZ;31;TIÃO MEDEIROS;PHS/PP / PDT / PTB / PMDB / PTN / PSC / DEM / PHS / PSB / PV / PSDB / PSD / PC do B / PT do B / SD;3.135;53,03 %
PEDRINÓPOLIS;45;GUNDIM;PSDB/PSDB / PP / PTB / PDT / PT do B;1.327;48,45 %
PEDRO LEOPOLDO;55;CRISTIANO MARIÃO;PSD/PSD / PSB / SD / PRP / PT do B / PV / PPL / PSC / PROS / PTB / PC do B;23.270;67,03 %
PEDRO TEIXEIRA;14;IDILIO;PTB/PTB / PSDB / PT / DEM;1.052;53,76 %
PEQUERI;15;JOAQUIM;PMDB/PMDB / PR / PSB;1.284;100,00 %
PEQUI;25;JOÃO DO BANCO;DEM/DEM / PMDB;1.227;38,40 %
PERDIGÃO;45;GILMAR TEODORO;PSDB/PSDB / PHS / PRB / PMDB / PDT / PROS / PPS;3.986;62,44 %
PERDIZES;45;FERNANDINHO;PSDB/PP / PPS / DEM / PSDB / PTB / PDT / PSD / PT do B / PSB / PMDB / PR;5.246;57,54 %
PERDÕES;15;TECO;PMDB/PMDB / PDT / PR / PRB / PTC / PHS / PROS;5.024;40,57 %
PERIQUITO;15;GERALDO GODOY;PMDB/PMDB / PSB / PP / PSDB / PEN / PSD / PROS;2.972;100,00 %
PESCADOR;33;LUCIANO SARTORI;PMN/PMN / PMDB / PTC / PT do B / PR / PSDB;1.549;52,94 %
PIAU;15;GILMAR;PMDB/PMDB / PP / PHS / PV;1.308;52,76 %
PIEDADE DE CARATINGA;15;EDINILSON LOPES;PMDB/PSC / PSD / PSL / PT do B / PROS / PTC / PDT / PMDB;3.348;55,05 %
PIEDADE DE PONTE NOVA;22;BORDONI;PR/PR / PT do B / PTB / PSDB / PDT / PMDB;1.903;58,18 %
PIEDADE DO RIO GRANDE;15;CABAÇO;PMDB/PMDB;1.596;51,24 %
PIEDADE DOS GERAIS;22;ROGÉRIO MENDES;PR/PR / PMDB / PSD / PC do B / PT;2.065;52,40 %
PIMENTA;12;AILTON SAPINHO;PDT/PDT / PT / PTB / DEM / PHS / PSDB;3.359;59,48 %
PINGO D'ÁGUA;12;ARTUR MARQUIOLE;PDT/PDT / PTB / PMDB / PSDB / PSB / DEM / PSL / PRB;2.596;74,60 %
PINTÓPOLIS;51;LEY LOPES;PEN/PTC / PEN / PTB / PSC / DEM / PRTB / PSDB;2.076;43,16 %
PIRACEMA;45;OSMAR;PSDB/PTB / PPS / PSDB;3.223;65,71 %
PIRAJUBA;11;RUI RAMOS;PP/PP / PSDB / PSD / SD;2.084;61,58 %
PIRANGA;43;ZÉ CARLOS;PV/PV / PDT / PR / PMN / PC do B / PROS / PEN / PTB / PSDB / PP / PPS / PSB;5.499;61,22 %
PIRANGUÇU;11;RICARDO MARTINS;PP/PP / PTB / PSD;1.475;37,72 %
PIRANGUINHO;25;HELENA;DEM/DEM / PTB / PP / PR / PRP / PSDB / PSD / PPS;3.464;64,60 %
PIRAPETINGA;10;ENO;PRB/PDT / PRB / PT / PSB / PMDB / DEM;5.182;65,39 %
PIRAPORA;55;MARCELA DE WARMILLON;PSD/PP / PDT / PSL / DEM / PRTB / PV / PROS / PT do B / PC do B / PSD / PRP / PPL;15.471;51,87 %
PIRAÚBA;22;ADRIANO GRAVINA;PR/PT / PR / PV / PDT;4.317;53,98 %
PITANGUI;45;MARCILIO VALADARES;PSDB/PSDB / PP / PMDB / PSC / PPS / PHS / PV / PT do B / PROS / PSD / PRP / PTC / PRTB / PTB / PTN;10.910;68,96 %
PIUMHI;15;DECO DO STALO;PMDB/PMDB / PSL / PSC / PR / PMN / PV / PSDB / PEN / PSD / PT do B / PROS / PRP;9.574;58,81 %
PLANURA;31;PAULÃO BARBOSA;PHS/PHS / PSB / PR / DEM / PV / PDT;3.745;55,21 %
POÇO FUNDO;13;RENATO;PT/PT / PSDC / PSD;5.477;54,62 %
POÇOS DE CALDAS;45;SERGIO DA COOPOCOS;PSDB/PP / PSDB / DEM / PV / PR / REDE / PMN;37.284;48,88 %
POCRANE;40;JUNINHO DO ALVARO;PSB/PSB / PSC / PDT / PRB / PTB;3.060;51,35 %
POMPÉU;10;OZEAS DIRETOR;PRB/PRB / DEM / PSB / PSD / PROS / PC do B / PTB / PR / PHS;11.334;60,61 %
PONTE NOVA;40;WAGNER MOL;PSB/PSB / PR / PSDB / PDT / PSC;16.278;49,90 %
PONTO CHIQUE;40;ZÉ BOY PREÁ;PSB/PSB / PSL / PSD / PMDB / PTN;2.089;65,69 %
PONTO DOS VOLANTES;45;LEANDRO SANTANA;PSDB/PSDB / PMDB / PRP / PP / PEN / PSC;3.320;52,30 %
PORTEIRINHA;40;SILVANEI;PSB/PDT / PT / PMDB / PTN / PR / PPS / PHS / PMN / PTC / PSB / PV / PRP / PEN / PC do B / PROS;13.438;55,67 %
PORTO FIRME;43;REGINALDO;PV/PV / PR / PDT / PT / PSL / REDE / PTC / PSB / PSD / PT do B;5.544;100,00 %
POTÉ;10;NEGO SAMPAIO;PRB/PRB / PR / PPS / PV;4.329;50,01 %
POUSO ALEGRE;45;RAFAEL SIMOES DO HOSPITAL;PSDB/PSDB / PTB / PDT / DEM / PR / PP / PPS / PSL / PT do B / SD;49.922;69,62 %
POUSO ALTO;36;JULIANO ENFERMEIRO;PTC/PTC;1.808;39,15 %
PRADOS;45;JUNINHO DO LESTER;PSDB/PSDB / DEM / SD;3.283;59,37 %
PRATA;15;DR. ANUAR;PMDB/PMDB / PSC / PT / PSL / PTN / PR / PHS / PMB / PTC / PSB / SD / PT do B / PV;8.852;54,03 %
PRATÁPOLIS;22;DENISE;PR/PRB / PSC / PR / DEM / PSDB;3.461;57,15 %
PRATINHA;36;JOHN WERCOLLIS;PTC/DEM / PSD / PSL / PP / PTC;1.334;54,43 %
PRESIDENTE BERNARDES;45;JAZON;PSDB/PSDB / PT / PSB / PMDB / PR;3.061;66,59 %
PRESIDENTE JUSCELINO;45;RICARDO;PSDB/PPS / PMDB / DEM / PSDB;2.418;70,85 %
PRESIDENTE KUBITSCHEK;40;LAURINHO;PSB/PP / PR / DEM / PSB;1.721;74,63 %
PRESIDENTE OLEGÁRIO;43;JOAO CARLOS CASTILHO;PV/PV / PT / PP / PPS / PHS / DEM;8.563;68,46 %
PRUDENTE DE MORAIS;13;ZÉ ROBERTO;PT/PT / PTC / PV / PDT / PC do B;2.844;46,62 %
QUARTEL GERAL;15;JOSÉ LÚCIO;PMDB/PMDB / PRB / PTB / PT do B / PR / PT / PSC;1.726;58,45 %
QUELUZITO;22;CÉLIO PEREIRA (CELINHO);PR/PR / PSDB;1.132;82,57 %
RAPOSOS;40;SERGINHO DA BOTA;PSB/PDT / PTN / PSL / PRB / PR / PSB;3.724;35,26 %
RAUL SOARES;23;VICENTE OSORIO;PPS/PPS / PDT / PMDB / PSL / DEM / PHS / PSDB / SD;5.034;38,47 %
RECREIO;40;ZÉ MARIA;PSB/PDT / PT / PMDB / REDE / DEM / PSB / PSDB / PSD / PROS;3.778;58,77 %
REDUTO;13;CARLINHOS;PT/PP / PDT / PT / PROS / PV / PSB / PPS;2.465;52,92 %
RESENDE COSTA;55;AURÉLIO SUENES;PSD/PMDB / PSDB / PSD;4.540;64,91 %
RESPLENDOR;11;PROFESSOR DIOGO;PP/PP / PRB / PMDB / PDT / PTB / PTN / PTC / PSB / PEN / PSD;5.349;52,14 %
RESSAQUINHA;17;DR. MANOEL;PSL/PP / PSL / PMDB / PTN / PR / PSD / SD;2.068;59,07 %
RIACHINHO;15;LIEDSON;PMDB/PMDB / SD / PT / PR / PSDB / PSB / PT do B;2.566;58,81 %
RIACHO DOS MACHADOS;14;TEZIM;PTB/PTB / PMDB / PSL / DEM / PHS / PSD / PT do B / SD;3.062;52,85 %
RIBEIRÃO DAS NEVES;20;JUNYNHO MARTINS;PSC/PDT / PP / DEM / PSC / SD / PTC / PSD / PSDB / PMN / PSB;68.656;58,47 %
RIBEIRÃO VERMELHO;55;ANA ROSA;PSD/PMDB / PSL / PR / DEM / PSDB / PSD / SD;1.683;67,70 %
RIO ACIMA;43;DORINHA;PV/PV / PSC / PT / PEN / PPL;3.009;43,62 %
RIO CASCA;12;ADRIANO ALVARENGA;PDT/DEM / PDT / PV / PT / PSB / PSD / PPS / PROS;4.797;100,00 %
RIO DOCE;13;SILVÉRIO DA LUZ;PT/PRB / PT / PSDC / PSB;1.129;59,39 %
RIO DO PRADO;45;GILBERTO;PSDB/PSDB / PDT / PPS / PSB / PSD;1.831;53,63 %
RIO ESPERA;22;MARQUINHO MATIPÓ;PR/PR / PT / PSC;2.267;50,21 %
RIO MANSO;45;DADA;PSDB/PHS / PSDB / PPS / PT do B;1.317;33,95 %
RIO NOVO;23;ORMEU;PPS/PP / PDT / PSL / PR / PC do B / PPS;2.808;51,64 %
RIO PARANAÍBA;22;TEPIRA;PR/PR / DEM / PSDB / PSD / PRTB / PT / REDE / PSC / PSB / PTB / PDT / PROS / PHS / PP / PPS / SD;4.104;53,63 %
RIO PARDO DE MINAS;55;DR. MARCUS;PSD/PTB / PTN / PROS / PSD;10.223;68,12 %
RIO PIRACICABA;25;ANTÔNIO COTA;DEM/DEM / PTB / PR / PV / PT do B;5.132;54,92 %
RIO POMBA;15;PASCOALINO;PMDB/PSDB / PRB / PRTB / PT / PDT / PTB / DEM / SD / PR / PMDB / PC do B / PT do B;6.259;58,12 %
RIO PRETO;25;INÁCIO;DEM/DEM / PSDB / PV / PDT / PPS;2.340;56,66 %
RIO VERMELHO;25;FARIA;DEM/PMDB / DEM / PV / PPS / PR;3.813;59,22 %
RITÁPOLIS;45;HIGINO;PSDB/PSC / PSB / PSDB;1.752;47,05 %
ROCHEDO DE MINAS;15;RICARDO;PMDB/PMDB / DEM / PSDB;996;47,00 %
RODEIRO;45;LUIZ MEDEIROS;PSDB/PSDB / PT / PHS / PC do B / SD;3.134;57,14 %
ROMARIA;14;JOÃO RODRIGUES;PTB/DEM / SD / PMDB / PSDB / PSDC / PR / PC do B / PMB / PTB / PP;1.479;54,88 %
ROSÁRIO DA LIMEIRA;40;ZE MARIA;PSB/DEM / PRTB / PSB / PSDB / PSD / PC do B;2.495;59,08 %
RUBELITA;15;OTAVIO MIRANDA;PMDB/PMDB / DEM / PRB / PSD / PHS;3.315;56,38 %
RUBIM;25;ALENCAR;DEM/DEM / PDT / PHS / PTN / PR / PSDB;2.655;100,00 %
SABARÁ;40;WANDER BORGES;PSB/PSB / REDE / PTB / PV / PSD / PSDC / PSDB / PTN / PR / PEN / PSC / SD / PP;35.792;55,23 %
SABINÓPOLIS;55;DR. ELZIO;PSD/PSD / PDT / PR / DEM / PTC / PV / PC do B / PT do B / SD / PTN / PSB;5.439;69,20 %
SACRAMENTO;15;BAGUA;PMDB/PMDB / PHS / PMN / PT do B / PSDB / PSL / PSB;7.932;52,51 %
SALINAS;31;ZE PRATES;PHS/PHS / PSB / PTB / PSDB / DEM;11.994;53,00 %
SALTO DA DIVISA;25;OXIMANE;DEM/PR / DEM / PV / PSDB / PSD / SD;2.030;53,18 %
SANTA BÁRBARA;31;LERIS BRAGA;PHS/PHS / PDT / PMB / PP / PSB / PTB / PRB / PV / PRTB / PROS / PSDB / PMDB;14.112;78,22 %
SANTA BÁRBARA DO LESTE;11;WILMA PEREIRA;PP/PP / PMDB / PSC / PHS / PV / PROS;2.285;39,35 %
SANTA BÁRBARA DO MONTE VERDE;40;MAEL;PSB/PSB / PSC / PROS / PSDB / PTB / PR;1.425;52,06 %
SANTA BÁRBARA DO TUGÚRIO;45;CAVADEIRA;PSDB/PR / PSB / PSDB / PSD / SD / PTB;1.870;49,96 %
SANTA CRUZ DE MINAS;13;SINARA CAMPOS;PT/PT / PV / PP / PMDB / PRTB / PSD / PSB;2.962;57,65 %
SANTA CRUZ DE SALINAS;14;ILTIM;PTB/PP / PTB;1.246;100,00 %
SANTA CRUZ DO ESCALVADO;15;SONINHA;PMDB/PMDB / PPS / PSC / PSDB;1.943;47,73 %
SANTA EFIGÊNIA DE MINAS;55;RONALDO MOURA;PSD/PSD / DEM / PR / PRP / PT do B / SD / PROS;1.913;59,43 %
SANTA FÉ DE MINAS;11;DISSON DE REISINHO;PP/PP / PT / PMDB / PR / DEM / PSDB / PROS;1.461;52,55 %
SANTA HELENA DE MINAS;15;ARTUR;PMDB/PMDB / PROS / PRB / PDT / PT do B;2.019;51,62 %
SANTA JULIANA;45;BELCHIOR;PSDB/PSC / PP / PPS / PSDB / PRB;3.529;46,37 %
SANTA LUZIA;40;ROSELI PIMENTEL;PSB/PSB / PDT / PRB / PSDC / PMB / PTC / PT do B / SD / PROS / PMN;35.995;34,55 %
SANTA MARGARIDA;11;GERALDO SCHIAVO;PP/PP / PDT / PTN / PR / DEM;5.962;56,13 %
SANTA MARIA DE ITABIRA;90;REINALDO DA BARBEARIA;PROS/PROS / PRB / PR / PPS;3.371;56,23 %
SANTA MARIA DO SALTO;43;MARLON;PV/PV / PR / PRB / PTC;1.788;52,43 %
SANTA MARIA DO SUAÇUÍ;43;RODOLFO;PV/PV / PT do B / SD;3.655;44,50 %
SANTANA DA VARGEM;13;VITOR ELÓI;PT/PT / PSL;2.510;100,00 %
SANTANA DE CATAGUASES;45;JUCELIA BAESSO;PSDB/PSDB / PV / PPS / PEN / PRTB / SD;1.780;62,35 %
SANTANA DE PIRAPAMA;20;SARGENTO DALTON;PSC/PSC / PMDB / PT / PSL / PP / PR;3.692;61,73 %
SANTANA DO DESERTO;25;BARRIGA;DEM/PSDB / DEM / PMDB / PPS / PSL / PT do B / PR;1.491;53,06 %
SANTANA DO GARAMBÉU;11;ADAÍLTON;PP/PP / PT / PDT / PSC / PSL / PHS / PPS;1.268;65,03 %
SANTANA DO JACARÉ;11;ALEIRIS;PP/PP / PSD / PMDB / PTB / PSC / DEM;1.792;53,89 %
SANTANA DO MANHUAÇU;25;PAULINHO DO DIGUDINHO;DEM/PTB / PTC / DEM / PV / PHS / PSDB / PMN;2.891;100,00 %
